Year,Country,Code,Earths,HDI,Population,BiocapPerCap,BiocapTotGHA,EFConsPerCap,EFConsTotGHA,DeRe,Percentage,Region,Income,id
1992,Ecuador,EC,0.9140397288137928,0.6499999761581421,10705667.0,3.3772142212152003,36155442.9476758,1.8471241537038896,19774757.413074106,1.5300900675113098,0.4530627811228238,South America,UM,ECU
1993,Ecuador,EC,0.8179289598545897,0.6539999842643738,10951202.0,3.30669194993779,36212245.527996995,1.6206613262651202,17748186.63273,1.6860306236726699,0.5098843947965549,South America,UM,ECU
1994,Ecuador,EC,1.0214361360660729,0.6579999923706055,11196479.0,3.2748962709919303,36667376.0981611,2.0095119969718,22499501.074094694,1.2653842740201298,0.3863891156579621,South America,UM,ECU
1995,Ecuador,EC,1.1008194401981342,0.6620000004768372,11440583.0,3.1453947680335497,35985202.1544948,2.12507843305452,24312171.49109469,1.02031633497903,0.32438419029256393,South America,UM,ECU
1996,Ecuador,EC,1.101720630479822,0.6639999747276306,11683479.0,3.10348704134804,36259590.8475898,2.13198218400754,24909013.8468521,0.9715048573404998,0.3130365438608418,South America,UM,ECU
1997,Ecuador,EC,1.2075339562665877,0.6679999828338623,11924993.0,3.04290533938044,36286646.1721117,2.31399549754275,27594396.3081973,0.7289098418376899,0.2395440411518361,South America,UM,ECU
1998,Ecuador,EC,1.1582544273981876,0.6710000038146973,12163885.0,2.86543950374882,34854920.69896261,2.20505437313401,26822061.7507141,0.6603851306148099,0.2304655637471445,South America,UM,ECU
1999,Ecuador,EC,0.9417305125444828,0.6679999828338623,12398691.0,2.91030775232072,36084033.297118396,1.77551730370148,22014106.740184303,1.13479044861924,0.3899211166634671,South America,UM,ECU
2000,Ecuador,EC,0.9462436910051308,0.6700000166893005,12628596.0,2.76624752112195,34933832.3646752,1.75930727071271,22217587.111693107,1.00694025040924,0.3640094542229683,South America,UM,ECU
2001,Ecuador,EC,1.1105665714924116,0.675000011920929,12852755.0,2.7745486442472704,35660718.2728772,2.04987962454182,26346692.437944,0.7246690197054502,0.2611844709257392,South America,UM,ECU
2002,Ecuador,EC,1.1144623670471832,0.6790000200271606,13072060.0,2.6732129110860403,34944505.4507841,2.0280970037213897,26511486.050121,0.6451159073646497,0.2413260480260661,South America,UM,ECU
2003,Ecuador,EC,1.0047622227647721,0.6819999814033508,13289601.0,2.61742444440606,34784522.8739474,1.8019855991483602,23947667.114541396,0.8154388452577002,0.311542458083346,South America,UM,ECU
2004,Ecuador,EC,0.9913273533025666,0.6880000233650208,13509647.0,2.63244304857513,35563251.5807326,1.79442549902843,24241970.0207271,0.8380175495466999,0.31834213849385884,South America,UM,ECU
2005,Ecuador,EC,1.0579001530881644,0.6930000185966492,13735233.0,2.53489782783167,34817329.1399308,1.87694673359007,25780239.1417975,0.6579510942415998,0.25955724408995434,South America,UM,ECU
2006,Ecuador,EC,1.023587495023475,0.6959999799728394,13967480.0,2.47198738378211,34527483.7829766,1.79811286949247,25115141.5046361,0.6738745142896401,0.2726043501316825,South America,UM,ECU
2007,Ecuador,EC,1.0543207105942491,0.6980000138282776,14205453.0,2.4491202674512897,34790977.959279306,1.8359243786846104,26080223.7614043,0.6131958887666802,0.2503739391307274,South America,UM,ECU
2008,Ecuador,EC,1.1491139949162312,0.7110000252723694,14447562.0,2.39432018373431,34592179.351238504,2.00761270381954,29005184.51547949,0.3867074799147701,0.16151034541739542,South America,UM,ECU
2009,Ecuador,EC,1.193145638881941,0.7120000123977661,14691275.0,2.37553560846722,34899705.82070269,2.05063323765364,30126467.6838266,0.3249023708135801,0.1367701539204536,South America,UM,ECU
2010,Ecuador,EC,1.2586855819060958,0.7149999737739563,14934690.0,2.3525153196800197,35134111.0043009,2.14076996549348,31971757.62177461,0.2117453541865401,0.09000806601137923,South America,UM,ECU
2011,Ecuador,EC,1.2533153176523175,0.7210000157356262,15177355.0,2.30800606144054,35029532.0984726,2.12089381739932,32189654.652670506,0.18711224404122007,0.08107095001493805,South America,UM,ECU
2012,Ecuador,EC,1.1812562028188434,0.7260000109672546,15419666.0,2.23252911010936,34424929.5551941,1.9685039027713704,30353740.014037106,0.26402520733798984,0.11826282853040004,South America,UM,ECU
2013,Ecuador,EC,1.1742927687972469,0.734000027179718,15661547.0,2.15746283632027,33789104.2110299,1.9661747841311599,30793246.381670196,0.19128805218911005,0.08866342862033606,South America,UM,ECU
2014,Ecuador,EC,1.232235317393113,0.7419999837875366,15903112.0,2.07250400375868,32959237.6126028,2.0529118719645103,32647661.989120197,0.019592131794170086,0.009453362579101373,South America,UM,ECU
2015,Ecuador,EC,1.1709960964265234,0.7429999709129333,16144368.0,2.09268261754735,33785106.0681855,1.9268115368493304,31107216.9281712,0.16587108069802015,0.07926241624371264,South America,UM,ECU
2016,Ecuador,EC,1.0499577675792209,0.7490000128746033,16385068.0,1.98835723203618,32579431.305934004,1.71116941780518,28037681.359254103,0.27718781423100003,0.13940543970921435,South America,UM,ECU
1990,Egypt,EG,0.680756014405992,0.5460000038146973,57412216.0,0.4463132256988749,25623823.8277867,1.40815958787354,80845538.7907885,-0.961846362174665,-2.155092672121748,Africa,LM,EGY
1991,Egypt,EG,0.6812067585356386,0.550000011920929,58752392.0,0.452778104546443,26601799.6020887,1.37568662584852,80824888.7669923,-0.9229085213020772,-2.0383240974661816,Africa,LM,EGY
1992,Egypt,EG,0.6894816760343533,0.5569999814033508,60035536.0,0.45314866195036,27205006.494520802,1.3933292144665,83649216.0551037,-0.9401805525161401,-2.074772875792209,Africa,LM,EGY
1993,Egypt,EG,0.6947870619464714,0.5619999766349792,61275600.0,0.45400726175946504,27819568.078054603,1.37666542762613,84356002.2280875,-0.922658165866665,-2.032254202919541,Africa,LM,EGY
1994,Egypt,EG,0.7112999780933268,0.5690000057220459,62495744.0,0.431072243460973,26940161.2688887,1.39936877985278,87454530.3617884,-0.968296536391807,-2.246251181977277,Africa,LM,EGY
1995,Egypt,EG,0.7416570289425912,0.5759999752044678,63714388.0,0.46585104535833,29681419.11648649,1.43173285225188,91221997.40443441,-0.96588180689355,-2.0733704829418147,Africa,LM,EGY
1996,Egypt,EG,0.7668345922114082,0.5839999914169312,64933456.0,0.47871971883007897,31084946.862653002,1.4839312648283502,96356850.7847316,-1.0052115459982711,-2.099791394544727,Africa,LM,EGY
1997,Egypt,EG,0.8138615491141222,0.5910000205039978,66151116.0,0.487328230076695,32237299.2420768,1.55960165799054,103169367.674775,-1.072273427913845,-2.20031051298853,Africa,LM,EGY
1998,Egypt,EG,0.8435112126712271,0.5920000076293945,67378056.0,0.484834046405572,32667197.619672496,1.60585450337228,108199427.822815,-1.121020456966708,-2.3121735473769824,Africa,LM,EGY
1999,Egypt,EG,0.8766452740444194,0.6050000190734863,68626664.0,0.49979664655680894,34299396.0861247,1.65280707435979,113426700.414989,-1.1530104278029811,-2.3069591117633186,Africa,LM,EGY
2000,Egypt,EG,0.8640819054156016,0.6110000014305115,69905984.0,0.512822533947777,35849372.05815329,1.60654765061014,112307320.063552,-1.093725116662363,-2.132755571879261,Africa,LM,EGY
2001,Egypt,EG,0.8624720269038454,0.6159999966621399,71226936.0,0.4931740474586761,35127257.79034989,1.59194764192446,113389493.009171,-1.0987735944657842,-2.2279631301114904,Africa,LM,EGY
2002,Egypt,EG,0.8663221130819393,0.6200000047683716,72590120.0,0.506269195580636,36750132.3251635,1.57653172843716,114440598.283757,-1.070262532856524,-2.114018672672843,Africa,LM,EGY
2003,Egypt,EG,0.8453432267903044,0.621999979019165,73981944.0,0.496073293024147,36700443.98206861,1.5160764273383305,112162212.270832,-1.020003134314183,-2.0561540979077324,Africa,LM,EGY
2004,Egypt,EG,0.8668168768613899,0.628000020980835,75381896.0,0.49951295840112897,37654235.09840901,1.56904608921199,118277672.94073501,-1.0695331308108609,-2.141151921732494,Africa,LM,EGY
2005,Egypt,EG,0.9919906412449866,0.6340000033378601,76778144.0,0.50811008363145,39011727.6059858,1.76000881406577,135130135.47723702,-1.25189873043432,-2.4638336666870115,Africa,LM,EGY
2006,Egypt,EG,1.0500332004086517,0.6420000195503235,78159048.0,0.5139088668826479,40166603.126680896,1.8445694385958304,144169702.75121102,-1.330660571713182,-2.58929288335677,Africa,LM,EGY
2007,Egypt,EG,1.096050246002468,0.6499999761581421,79537248.0,0.498298301094689,39633253.19101071,1.9085894326831696,151803865.38955,-1.410291131588481,-2.8302146093821228,Africa,LM,EGY
2008,Egypt,EG,1.0799916098676472,0.6579999923706055,80953880.0,0.5020750332484679,40644931.249600895,1.88684924696863,152747802.305972,-1.3847742137201622,-2.7581021202360043,Africa,LM,EGY
2009,Egypt,EG,1.0313541319708237,0.6600000262260437,82465024.0,0.4843474185558661,39941709.871209495,1.77256572365518,146174632.401224,-1.288218305099314,-2.6596989180623187,Africa,LM,EGY
2010,Egypt,EG,1.1532085773866014,0.6650000214576721,84107608.0,0.4316911463979939,36308506.9393013,1.9613748833764602,164966537.205722,-1.529683736978466,-3.5434679393868933,Africa,LM,EGY
2011,Egypt,EG,1.137472654400349,0.6679999828338623,85897560.0,0.45754632648063304,39302132.048419,1.9248617536227501,165341007.975582,-1.467315427142117,-3.2069221021365264,Africa,LM,EGY
2012,Egypt,EG,1.1794921956338131,0.675000011920929,87813256.0,0.467066072407009,41014611.6765169,1.9655642737391896,172602679.096754,-1.4984982013321808,-3.2083216698008528,Africa,LM,EGY
2013,Egypt,EG,1.1683862853394456,0.6800000071525574,89807432.0,0.4566367623420301,41009359.65686071,1.9562852751891002,175688891.166322,-1.49964851284707,-3.284116909807195,Africa,LM,EGY
2014,Egypt,EG,1.1774501536283493,0.6830000281333923,91812560.0,0.4591767663162021,42158213.4925466,1.96163944086901,180103220.393791,-1.502462674552808,-3.2720790439953795,Africa,LM,EGY
2015,Egypt,EG,1.1633668285201266,0.6909999847412109,93778176.0,0.45076409635745895,42271846.9896668,1.91425798396848,179515674.054249,-1.4634938876110208,-3.2466957759884685,Africa,LM,EGY
2016,Egypt,EG,1.1112774400449137,0.6940000057220459,95688680.0,0.44981666829428,43042373.633087896,1.8111051975794896,173302307.579328,-1.3612885292852102,-3.026318554284042,Africa,LM,EGY
1990,Spain,ES,2.1994165811853383,0.7540000081062317,39306104.0,1.5863819474593501,62354489.94375379,4.54954415529717,178824844.631189,-2.96316220783782,-1.8678743871130368,EU-28,HI,ESP
1991,Spain,ES,2.3045419360866464,0.7639999985694885,39403200.0,1.5021807314568505,59190726.624161705,4.653987178572001,183381983.958781,-3.15180644711515,-2.098153957851965,EU-28,HI,ESP
1992,Spain,ES,2.3528113270169286,0.7720000147819519,39515512.0,1.4156312770228099,55939377.7271949,4.75464522409881,187882183.352877,-3.3390139470759994,-2.358674890327531,EU-28,HI,ESP
1993,Spain,ES,2.2964949495686766,0.7820000052452087,39638636.0,1.481052019165,58706830.8810177,4.55032250159083,180368420.621437,-3.069270482425829,-2.072358325507195,EU-28,HI,ESP
1994,Spain,ES,2.3445409355681304,0.7910000085830688,39764560.0,1.3918653235151597,55346970.0182406,4.61250877177786,183414573.513283,-3.2206434482627007,-2.313904509186964,EU-28,HI,ESP
1995,Spain,ES,2.4534244698024716,0.8000000119209291,39890496.0,1.1878198298645402,47382726.923211604,4.73621671049618,188930052.690048,-3.54839688063164,-2.9873191130647334,EU-28,HI,ESP
1996,Spain,ES,2.496812570192569,0.8059999942779541,40009324.0,1.6350680780374598,65417930.5320209,4.83167853009913,193312079.589044,-3.1966104520616696,-1.9550320228246998,EU-28,HI,ESP
1997,Spain,ES,2.554049870960463,0.8100000023841858,40131560.0,1.5858782534711495,63643834.194937706,4.8943219122174195,196416976.899723,-3.3084436587462704,-2.0861901924090267,EU-28,HI,ESP
1998,Spain,ES,2.7574308995814354,0.8140000104904175,40292640.0,1.6382136232513005,66007888.79592421,5.2495245603292595,211517001.501905,-3.6113109370779606,-2.2044200376692813,EU-28,HI,ESP
1999,Spain,ES,2.86454987329108,0.8190000057220459,40539724.0,1.4632891195419395,59321300.776299596,5.40075722257534,218945073.356696,-3.9374681030334,-2.6908339920315703,EU-28,HI,ESP
2000,Spain,ES,2.989162113356912,0.8249999880790709,40903712.0,1.69025059174611,69137501.8090972,5.55761131023411,227326861.40853903,-3.867360718488,-2.288039854784391,EU-28,HI,ESP
2001,Spain,ES,2.918017386621986,0.8280000090599059,41392104.0,1.5345202416038999,63517017.6901805,5.38606557989311,222940573.505221,-3.8515453382892098,-2.509934527982196,EU-28,HI,ESP
2002,Spain,ES,3.080352406671377,0.8299999833106995,41985520.0,1.5381925367158502,64581782.7502834,5.60562085459069,235354794.39041692,-4.06742831787484,-2.6442907638591766,EU-28,HI,ESP
2003,Spain,ES,3.2091140629118455,0.8330000042915344,42653408.0,1.5968280115266102,68110141.4118052,5.75536897822387,245486046.18301,-4.15854096669726,-2.6042510130578083,EU-28,HI,ESP
2004,Spain,ES,3.203302919361948,0.8370000123977661,43351668.0,1.57172265729833,68136847.8944916,5.798375703510821,251369439.45590892,-4.2266530462124905,-2.6891850331137817,EU-28,HI,ESP
2005,Spain,ES,3.2167338554376586,0.843999981880188,44042632.0,1.20437696471274,53043894.7878963,5.7071908772936295,251359533.84977797,-4.5028139125808915,-3.7387080992991857,EU-28,HI,ESP
2006,Spain,ES,3.3325751742107546,0.8479999899864197,44725532.0,1.37533241718333,61512430.02473299,5.8542590041724205,261834661.091114,-4.47892658698909,-3.2566138418826016,EU-28,HI,ESP
2007,Spain,ES,3.4004522473046666,0.8529999852180481,45393860.0,1.52492685084703,69222374.5919669,5.921322721490282,268791922.234991,-4.39639587064325,-2.8830208269998296,EU-28,HI,ESP
2008,Spain,ES,3.1884960758277945,0.8560000061988831,45997804.0,1.4375092341986695,66122263.3758775,5.57060940535954,256235781.657886,-4.13310017116087,-2.8751816495042126,EU-28,HI,ESP
2009,Spain,ES,2.7302157453921416,0.8579999804496765,46476072.0,1.3204488654548798,61369315.578968704,4.69236191376668,218082688.872227,-3.3719130483117996,-2.5536112276110092,EU-28,HI,ESP
2010,Spain,ES,2.6259347642215563,0.8650000095367432,46788628.0,1.37847257408374,64496804.0336379,4.466184689331018,208966535.933647,-3.08771211524728,-2.2399517939627187,EU-28,HI,ESP
2011,Spain,ES,2.5010191510854334,0.8700000047683716,46909136.0,1.4062664712700002,65966696.7247428,4.23229173060014,198533002.632851,-2.8260252593301405,-2.009594424005541,EU-28,HI,ESP
2012,Spain,ES,2.2767195029781284,0.8730000257492065,46857400.0,1.16909387099696,54780697.324144,3.7940382589596897,177778762.387193,-2.62494438796273,-2.2452811130762957,EU-28,HI,ESP
2013,Spain,ES,2.3777489706280264,0.875,46697556.0,1.5062645578467801,70338942.1700442,3.98117930491135,185911524.92962092,-2.4749147470645703,-1.6430810471982993,EU-28,HI,ESP
2014,Spain,ES,2.2610173518485506,0.8799999952316284,46521828.0,1.31338880339271,61101212.259760104,3.7668692812241806,175241542.270122,-2.4534804778314703,-1.8680534442609125,EU-28,HI,ESP
2015,Spain,ES,2.4214653636396224,0.8849999904632568,46397664.0,1.3241626223157599,61438099.066917896,3.98439193177502,184866618.420112,-2.66022930945926,-2.0089898813235805,EU-28,HI,ESP
2016,Spain,ES,2.479341426574333,0.8889999985694885,46347576.0,1.3742293471075702,63692234.23523609,4.0407084517628995,187277145.352533,-2.6664791046553304,-1.940345045219448,EU-28,HI,ESP
1990,Finland,FI,3.4808740768926203,0.7839999794960022,4996222.0,14.075561886905401,70324606.83464101,7.200268674576192,35974127.9042238,6.8752932123292085,0.4884560394512809,EU-28,HI,FIN
1991,Finland,FI,2.6826216476343103,0.7870000004768372,5019125.0,13.817896032931099,69353679.9560898,5.41751337111722,27191150.34610669,8.40038266181388,0.6079350026801411,EU-28,HI,FIN
1992,Finland,FI,2.78984588604464,0.7950000166893005,5044925.0,13.705659493250305,69143954.61993371,5.6378202815233305,28442351.854208,8.06783921172697,0.5886502007218392,EU-28,HI,FIN
1993,Finland,FI,2.6631202102598137,0.7990000247955322,5071789.0,13.8460656328859,70224337.7570764,5.27676136168404,26762625.712699,8.569304271201862,0.6188981403387861,EU-28,HI,FIN
1994,Finland,FI,3.0906644916091763,0.8090000152587891,5097097.0,13.8748573128804,70721536.5644494,6.08038736364193,30992343.025007106,7.794469949238469,0.5617693770445232,EU-28,HI,FIN
1995,Finland,FI,3.4885135324311287,0.8159999847412109,5119005.0,13.789824068014,70590109.4041637,6.734405843935599,34473423.515106395,7.055418224078399,0.5116394661222473,EU-28,HI,FIN
1996,Finland,FI,3.2836719090908946,0.8230000138282776,5136979.0,13.8672705699034,71235891.30133721,6.35436045638798,32642222.453147303,7.512910113515421,0.5417728078242693,EU-28,HI,FIN
1997,Finland,FI,3.1546113683844075,0.8320000171661377,5151746.0,13.852789224365,71366106.88662231,6.04517700314435,31143240.625948906,7.80761222122065,0.5636130092478574,EU-28,HI,FIN
1998,Finland,FI,3.1617012585076183,0.8399999737739563,5164242.0,13.576600320556901,70112825.6214485,6.0191638570087385,31084408.167660303,7.55743646354816,0.5566516127093414,EU-28,HI,FIN
1999,Finland,FI,3.0721006874123966,0.8479999899864197,5175926.0,13.617968070971902,70485651.87136899,5.79206881008464,29979343.7343185,7.825899260887259,0.574674519730221,EU-28,HI,FIN
2000,Finland,FI,3.3501018119001986,0.8579999804496765,5187954.0,13.9392685840145,72316231.1729515,6.22868985159964,32314132.732147306,7.710578732414858,0.553155187873869,EU-28,HI,FIN
2001,Finland,FI,3.6634031087596775,0.8640000224113464,5200479.0,13.792815752326801,71729262.1942698,6.7618957583408,35165103.5212679,7.030919993985997,0.5097523319558523,EU-28,HI,FIN
2002,Finland,FI,3.763302489574688,0.8669999837875366,5213373.0,13.8444018393925,72175990.83982441,6.84845242771714,35703517.235640705,6.99594941167536,0.5053269540161185,EU-28,HI,FIN
2003,Finland,FI,3.9695854888228066,0.8700000047683716,5227103.0,13.726358354635401,71749049.0959794,7.1192325142997,37212940.9707335,6.6071258403357005,0.4813458653514222,EU-28,HI,FIN
2004,Finland,FI,3.788114822861062,0.890999972820282,5242185.0,13.5323689738523,70939248.5181263,6.85695780384138,35945475.2279444,6.6754111700109195,0.4932921340608858,EU-28,HI,FIN
2005,Finland,FI,4.441147850140838,0.8949999809265137,5258927.0,13.6156803021376,71603912.0047018,7.87956966106773,41438106.6627595,5.736110641069869,0.4212871126365479,EU-28,HI,FIN
2006,Finland,FI,4.139486136345432,0.8989999890327454,5277570.0,13.508525904319301,71292188.68231271,7.27174113696815,38377121.5939933,6.236784767351147,0.4616924756650879,EU-28,HI,FIN
2007,Finland,FI,4.211899912737277,0.9010000228881836,5298014.0,13.557927728376601,71830033.5065774,7.33432403695791,38857320.37206121,6.223603691418687,0.459037975131904,EU-28,HI,FIN
