Year,Country,Parameter,Total
1992,Southern Asia,EFConsPerCap,0.8259832105155488
1993,Southern Asia,BiocapPerCap,0.4729644095701766
1993,Southern Asia,EFConsPerCap,0.8252263813084595
1994,Southern Asia,BiocapPerCap,0.4747945931123425
1994,Southern Asia,EFConsPerCap,0.8465834572577282
1995,Southern Asia,BiocapPerCap,0.4713523037662321
1995,Southern Asia,EFConsPerCap,0.8607568149825979
1996,Southern Asia,BiocapPerCap,0.4744543224725396
1996,Southern Asia,EFConsPerCap,0.8746360164058057
1997,Southern Asia,BiocapPerCap,0.465322053726428
1997,Southern Asia,EFConsPerCap,0.8873612028177679
1998,Southern Asia,BiocapPerCap,0.4746118746591738
1998,Southern Asia,EFConsPerCap,0.8967716001488775
1999,Southern Asia,BiocapPerCap,0.4735042147831389
1999,Southern Asia,EFConsPerCap,0.9248542637121951
2000,Southern Asia,BiocapPerCap,0.4605919986056561
2000,Southern Asia,EFConsPerCap,0.9069329064460188
2001,Southern Asia,BiocapPerCap,0.4528805238893282
2001,Southern Asia,EFConsPerCap,0.9041321187062258
2002,Southern Asia,BiocapPerCap,0.4269683933224149
2002,Southern Asia,EFConsPerCap,0.8862552750483067
2003,Southern Asia,BiocapPerCap,0.4497731052341883
2003,Southern Asia,EFConsPerCap,0.9229588817078771
2004,Southern Asia,BiocapPerCap,0.4422018958218696
2004,Southern Asia,EFConsPerCap,0.9439427049120709
2005,Southern Asia,BiocapPerCap,0.44066249014114783
2005,Southern Asia,EFConsPerCap,0.9624356983024422
2006,Southern Asia,BiocapPerCap,0.4409155660139967
2006,Southern Asia,EFConsPerCap,0.9869322068443992
2007,Southern Asia,BiocapPerCap,0.4649717934745013
2007,Southern Asia,EFConsPerCap,1.0468180556262283
2008,Southern Asia,BiocapPerCap,0.4398452617230992
2008,Southern Asia,EFConsPerCap,1.0418011361886037
2009,Southern Asia,BiocapPerCap,0.43427956495840797
2009,Southern Asia,EFConsPerCap,1.0823911607698269
2010,Southern Asia,BiocapPerCap,0.4554840550010783
2010,Southern Asia,EFConsPerCap,1.1188287944579742
2011,Southern Asia,BiocapPerCap,0.4587655990489089
2011,Southern Asia,EFConsPerCap,1.1297947977191627
2012,Southern Asia,BiocapPerCap,0.44844803768667707
2012,Southern Asia,EFConsPerCap,1.1413926892025192
2013,Southern Asia,BiocapPerCap,0.4566608699106271
2013,Southern Asia,EFConsPerCap,1.1449928731265846
2014,Southern Asia,BiocapPerCap,0.4578280191888388
2014,Southern Asia,EFConsPerCap,1.1940388211983235
2015,Southern Asia,BiocapPerCap,0.4367426076482804
2015,Southern Asia,EFConsPerCap,1.1847267403341009
2016,Southern Asia,BiocapPerCap,0.43759912167543896
2016,Southern Asia,EFConsPerCap,1.1901119524586008
1961,Southern Europe,BiocapPerCap,1.3090979097521098
1961,Southern Europe,EFConsPerCap,2.265056476989771
1962,Southern Europe,BiocapPerCap,1.3227727455713825
1962,Southern Europe,EFConsPerCap,2.36954001070884
1963,Southern Europe,BiocapPerCap,1.332870534412966
1963,Southern Europe,EFConsPerCap,2.5886171495566814
1964,Southern Europe,BiocapPerCap,1.3079970029734267
1964,Southern Europe,EFConsPerCap,2.5883451572953997
1965,Southern Europe,BiocapPerCap,1.3103638496803998
1965,Southern Europe,EFConsPerCap,2.7311332323395807
1966,Southern Europe,BiocapPerCap,1.3334995436944073
1966,Southern Europe,EFConsPerCap,2.9042411382242763
1967,Southern Europe,BiocapPerCap,1.3653588451688683
1967,Southern Europe,EFConsPerCap,3.0623963933332194
1968,Southern Europe,BiocapPerCap,1.3366641186770434
1968,Southern Europe,EFConsPerCap,3.123305616001168
1969,Southern Europe,BiocapPerCap,1.3588237050495031
1969,Southern Europe,EFConsPerCap,3.3079683660197303
1970,Southern Europe,BiocapPerCap,1.3389267115545966
1970,Southern Europe,EFConsPerCap,3.5363761950712984
1971,Southern Europe,BiocapPerCap,1.3748124093039276
1971,Southern Europe,EFConsPerCap,3.629028236025703
1972,Southern Europe,BiocapPerCap,1.333468420567248
1972,Southern Europe,EFConsPerCap,3.728086945553783
1973,Southern Europe,BiocapPerCap,1.3210828646554338
1973,Southern Europe,EFConsPerCap,3.9056014768393776
1974,Southern Europe,BiocapPerCap,1.3500404269386124
1974,Southern Europe,EFConsPerCap,3.903067354516693
1975,Southern Europe,BiocapPerCap,1.3506091503991982
1975,Southern Europe,EFConsPerCap,3.7038184817972652
1976,Southern Europe,BiocapPerCap,1.3191955021736297
1976,Southern Europe,EFConsPerCap,3.90717975486733
1977,Southern Europe,BiocapPerCap,1.2910607918150412
1977,Southern Europe,EFConsPerCap,3.759868774688992
1978,Southern Europe,BiocapPerCap,1.3323760309573769
1978,Southern Europe,EFConsPerCap,3.80456834419038
1979,Southern Europe,BiocapPerCap,1.3144219839383915
1979,Southern Europe,EFConsPerCap,3.978699048793052
1980,Southern Europe,BiocapPerCap,1.368011360486482
1980,Southern Europe,EFConsPerCap,4.041641206782336
1981,Southern Europe,BiocapPerCap,1.3016343414049012
1981,Southern Europe,EFConsPerCap,3.7572402323911462
1982,Southern Europe,BiocapPerCap,1.3249503958847195
1982,Southern Europe,EFConsPerCap,3.809861420045357
1983,Southern Europe,BiocapPerCap,1.338679221234112
1983,Southern Europe,EFConsPerCap,3.74451285192629
1984,Southern Europe,BiocapPerCap,1.418298050830278
1984,Southern Europe,EFConsPerCap,3.823026424471567
1985,Southern Europe,BiocapPerCap,1.4037589899303715
1985,Southern Europe,EFConsPerCap,3.8886284814491083
1986,Southern Europe,BiocapPerCap,1.3971954090984844
1986,Southern Europe,EFConsPerCap,4.074328883138254
1987,Southern Europe,BiocapPerCap,1.456966731362682
1987,Southern Europe,EFConsPerCap,4.239552477082281
1988,Southern Europe,BiocapPerCap,1.4329980731523695
1988,Southern Europe,EFConsPerCap,4.292109556938788
1989,Southern Europe,BiocapPerCap,1.4224342694673089
1989,Southern Europe,EFConsPerCap,4.501207886349444
1990,Southern Europe,BiocapPerCap,1.3762548037107187
1990,Southern Europe,EFConsPerCap,4.5814640251723935
1991,Southern Europe,BiocapPerCap,1.4425842520241408
1991,Southern Europe,EFConsPerCap,4.632780927199921
1992,Southern Europe,BiocapPerCap,1.3424119191535189
1992,Southern Europe,EFConsPerCap,4.503404675996078
1993,Southern Europe,BiocapPerCap,1.3652336605683502
1993,Southern Europe,EFConsPerCap,4.318111007656242
1994,Southern Europe,BiocapPerCap,1.354734510973743
1994,Southern Europe,EFConsPerCap,4.405253468830979
1995,Southern Europe,BiocapPerCap,1.312037287205094
1995,Southern Europe,EFConsPerCap,4.543646409357226
1996,Southern Europe,BiocapPerCap,1.3934062916174987
1996,Southern Europe,EFConsPerCap,4.493496728921832
1997,Southern Europe,BiocapPerCap,1.3990632818327027
1997,Southern Europe,EFConsPerCap,4.665609809835684
1998,Southern Europe,BiocapPerCap,1.4270356444822094
1998,Southern Europe,EFConsPerCap,4.877904398790968
1999,Southern Europe,BiocapPerCap,1.3918109906889993
1999,Southern Europe,EFConsPerCap,4.937183322349844
2000,Southern Europe,BiocapPerCap,1.4063916636026426
2000,Southern Europe,EFConsPerCap,5.1042107751680055
2001,Southern Europe,BiocapPerCap,1.3775835511447576
2001,Southern Europe,EFConsPerCap,4.980962642493619
2002,Southern Europe,BiocapPerCap,1.3801758041093841
2002,Southern Europe,EFConsPerCap,5.0888541783034995
2003,Southern Europe,BiocapPerCap,1.3173933265107107
2003,Southern Europe,EFConsPerCap,5.1937629247839805
2004,Southern Europe,BiocapPerCap,1.408891147820509
2004,Southern Europe,EFConsPerCap,5.354531858642775
2005,Southern Europe,BiocapPerCap,1.2699855335770882
2005,Southern Europe,EFConsPerCap,5.291948201392054
2006,Southern Europe,BiocapPerCap,1.3045621417226734
2006,Southern Europe,EFConsPerCap,5.384086020460637
2007,Southern Europe,BiocapPerCap,1.3272525010645018
2007,Southern Europe,EFConsPerCap,5.4015853614375375
2008,Southern Europe,BiocapPerCap,1.33580616116348
2008,Southern Europe,EFConsPerCap,5.14892079691628
2009,Southern Europe,BiocapPerCap,1.275121329212344
2009,Southern Europe,EFConsPerCap,4.646967758342656
2010,Southern Europe,BiocapPerCap,1.2854550353224992
2010,Southern Europe,EFConsPerCap,4.649979267242139
2011,Southern Europe,BiocapPerCap,1.2908163145531413
2011,Southern Europe,EFConsPerCap,4.489960272317037
2012,Southern Europe,BiocapPerCap,1.2061684423543264
2012,Southern Europe,EFConsPerCap,4.0748267098251185
2013,Southern Europe,BiocapPerCap,1.3138164698136054
2013,Southern Europe,EFConsPerCap,4.028908395254626
2014,Southern Europe,BiocapPerCap,1.2687009859859504
2014,Southern Europe,EFConsPerCap,3.9527868411572635
2015,Southern Europe,BiocapPerCap,1.2626408388971802
2015,Southern Europe,EFConsPerCap,4.062100385904465
2016,Southern Europe,BiocapPerCap,1.306499350806875
2016,Southern Europe,EFConsPerCap,4.108759068748388
1961,Western Africa,BiocapPerCap,2.5753045463010045
1961,Western Africa,EFConsPerCap,1.1559113918754444
1962,Western Africa,BiocapPerCap,2.5431014393846816
1962,Western Africa,EFConsPerCap,1.1657237785734116
1963,Western Africa,BiocapPerCap,2.5121405874413933
1963,Western Africa,EFConsPerCap,1.2268392717980745
1964,Western Africa,BiocapPerCap,2.4613676129336812
1964,Western Africa,EFConsPerCap,1.2037111608525746
1965,Western Africa,BiocapPerCap,2.426531680380738
1965,Western Africa,EFConsPerCap,1.2235022015909207
1966,Western Africa,BiocapPerCap,2.3615356697725773
1966,Western Africa,EFConsPerCap,1.2175662049689069
1967,Western Africa,BiocapPerCap,2.329171398355177
1967,Western Africa,EFConsPerCap,1.2250976760733008
1968,Western Africa,BiocapPerCap,2.275719861313545
1968,Western Africa,EFConsPerCap,1.1940375514550852
1969,Western Africa,BiocapPerCap,2.268402416112954
1969,Western Africa,EFConsPerCap,1.2586786542257964
1970,Western Africa,BiocapPerCap,2.2287155463415567
1970,Western Africa,EFConsPerCap,1.2816501038659518
1971,Western Africa,BiocapPerCap,2.163306625506758
1971,Western Africa,EFConsPerCap,1.28874011134242
1972,Western Africa,BiocapPerCap,2.04200953497542
1972,Western Africa,EFConsPerCap,1.1847547070163031
1973,Western Africa,BiocapPerCap,2.0182288925046663
1973,Western Africa,EFConsPerCap,1.2099619706018785
1974,Western Africa,BiocapPerCap,2.0096058882419543
1974,Western Africa,EFConsPerCap,1.238317400790666
1975,Western Africa,BiocapPerCap,1.9270179287631948
1975,Western Africa,EFConsPerCap,1.2179035503676232
1976,Western Africa,BiocapPerCap,1.8687143522396985
1976,Western Africa,EFConsPerCap,1.2053102201245578
1977,Western Africa,BiocapPerCap,1.7872695008189716
1977,Western Africa,EFConsPerCap,1.217461852012839
1978,Western Africa,BiocapPerCap,1.7564169987552012
1978,Western Africa,EFConsPerCap,1.2620110725133376
1979,Western Africa,BiocapPerCap,1.712280316960156
1979,Western Africa,EFConsPerCap,1.2574400855387695
1980,Western Africa,BiocapPerCap,1.6608844159135903
1980,Western Africa,EFConsPerCap,1.2488938978523405
1981,Western Africa,BiocapPerCap,1.6394446343593454
1981,Western Africa,EFConsPerCap,1.2847722732872973
1982,Western Africa,BiocapPerCap,1.6098073146245542
1982,Western Africa,EFConsPerCap,1.2636836054967362
1983,Western Africa,BiocapPerCap,1.5458570072734108
1983,Western Africa,EFConsPerCap,1.1917562321219424
1984,Western Africa,BiocapPerCap,1.5270980211276548
1984,Western Africa,EFConsPerCap,1.1416811913703684
1985,Western Africa,BiocapPerCap,1.527265197330685
1985,Western Africa,EFConsPerCap,1.155688446771404
1986,Western Africa,BiocapPerCap,1.517509831264244
1986,Western Africa,EFConsPerCap,1.1328825885280591
1987,Western Africa,BiocapPerCap,1.4872102969552847
1987,Western Africa,EFConsPerCap,1.1482273938244123
1988,Western Africa,BiocapPerCap,1.474797536390689
1988,Western Africa,EFConsPerCap,1.158022736330394
1989,Western Africa,BiocapPerCap,1.4656721784669753
1989,Western Africa,EFConsPerCap,1.1631136071011634
1990,Western Africa,BiocapPerCap,1.4425400118912848
1990,Western Africa,EFConsPerCap,1.1424441343912255
1991,Western Africa,BiocapPerCap,1.4473848142820545
1991,Western Africa,EFConsPerCap,1.1660176998888412
1992,Western Africa,BiocapPerCap,1.4584463522078253
1992,Western Africa,EFConsPerCap,1.2164062230336952
1993,Western Africa,BiocapPerCap,1.4231106223809291
1993,Western Africa,EFConsPerCap,1.194933797910813
1994,Western Africa,BiocapPerCap,1.3885989798374847
1994,Western Africa,EFConsPerCap,1.1680507527662811
1995,Western Africa,BiocapPerCap,1.38588881963134
1995,Western Africa,EFConsPerCap,1.2058803453224338
1996,Western Africa,BiocapPerCap,1.3776255497379215
1996,Western Africa,EFConsPerCap,1.2124729047431992
1997,Western Africa,BiocapPerCap,1.3444574966440592
1997,Western Africa,EFConsPerCap,1.2269671635645638
1998,Western Africa,BiocapPerCap,1.3740021496764476
1998,Western Africa,EFConsPerCap,1.2854959710638036
1999,Western Africa,BiocapPerCap,1.3545219552070478
1999,Western Africa,EFConsPerCap,1.2686075335204572
2000,Western Africa,BiocapPerCap,1.306585215707856
2000,Western Africa,EFConsPerCap,1.2223508321668421
2001,Western Africa,BiocapPerCap,1.2816108020164196
2001,Western Africa,EFConsPerCap,1.2545917129584845
2002,Western Africa,BiocapPerCap,1.2655725573762535
2002,Western Africa,EFConsPerCap,1.2725256185978358
2003,Western Africa,BiocapPerCap,1.2568551406858393
2003,Western Africa,EFConsPerCap,1.3339547322200758
2004,Western Africa,BiocapPerCap,1.2381072093527634
2004,Western Africa,EFConsPerCap,1.3281014787482754
2005,Western Africa,BiocapPerCap,1.2354612451955935
2005,Western Africa,EFConsPerCap,1.3665597617600118
2006,Western Africa,BiocapPerCap,1.225584348204247
2006,Western Africa,EFConsPerCap,1.3847052274729652
2007,Western Africa,BiocapPerCap,1.16921216166993
2007,Western Africa,EFConsPerCap,1.322793053865392
2008,Western Africa,BiocapPerCap,1.2004102495351123
2008,Western Africa,EFConsPerCap,1.3523472102166358
2009,Western Africa,BiocapPerCap,1.1024428393652366
2009,Western Africa,EFConsPerCap,1.2922213815705843
2010,Western Africa,BiocapPerCap,1.1301252692934771
2010,Western Africa,EFConsPerCap,1.3682780856279486
2011,Western Africa,BiocapPerCap,1.0760257719323998
2011,Western Africa,EFConsPerCap,1.3110289574384089
2012,Western Africa,BiocapPerCap,1.1025829505957987
2012,Western Africa,EFConsPerCap,1.3201197346860243
2013,Western Africa,BiocapPerCap,1.0809102616081725
2013,Western Africa,EFConsPerCap,1.3243608066558168
2014,Western Africa,BiocapPerCap,1.0804797908997712
2014,Western Africa,EFConsPerCap,1.3129733188146366
2015,Western Africa,BiocapPerCap,1.0715329195206165
2015,Western Africa,EFConsPerCap,1.2957545743955752
2016,Western Africa,BiocapPerCap,1.0494966603561626
2016,Western Africa,EFConsPerCap,1.2723941088881894
1961,Western Asia,BiocapPerCap,1.9494667284499896
1961,Western Asia,EFConsPerCap,1.3945419175502605
1962,Western Asia,BiocapPerCap,1.957921106192255
1962,Western Asia,EFConsPerCap,1.4194477794879063
1963,Western Asia,BiocapPerCap,1.9481533259386823
1963,Western Asia,EFConsPerCap,1.5025216963355643
1964,Western Asia,BiocapPerCap,1.8619912781938293
1964,Western Asia,EFConsPerCap,1.4825386934527565
1965,Western Asia,BiocapPerCap,1.824949230559592
1965,Western Asia,EFConsPerCap,1.5572908440202111
1966,Western Asia,BiocapPerCap,1.778981207428589
1966,Western Asia,EFConsPerCap,1.607292864539961
1967,Western Asia,BiocapPerCap,1.7849169693358056
1967,Western Asia,EFConsPerCap,1.6008790553418628
1968,Western Asia,BiocapPerCap,1.7150945755606006
1968,Western Asia,EFConsPerCap,1.6195146749304683
1969,Western Asia,BiocapPerCap,1.7035546074917969
1969,Western Asia,EFConsPerCap,1.6377218780091365
1970,Western Asia,BiocapPerCap,1.62705347494047
1970,Western Asia,EFConsPerCap,1.6134200149532638
1971,Western Asia,BiocapPerCap,1.7057408547220494
1971,Western Asia,EFConsPerCap,1.6803067420220874
1972,Western Asia,BiocapPerCap,1.7032223307489307
1972,Western Asia,EFConsPerCap,1.6966887176613863
1973,Western Asia,BiocapPerCap,1.5266187932400417
1973,Western Asia,EFConsPerCap,1.5852953428613417
1974,Western Asia,BiocapPerCap,1.5558465803559716
1974,Western Asia,EFConsPerCap,1.6900580410471164
1975,Western Asia,BiocapPerCap,1.5707297579495922
1975,Western Asia,EFConsPerCap,1.7829656916327392
1976,Western Asia,BiocapPerCap,1.5747749835739695
1976,Western Asia,EFConsPerCap,1.871665261254518
1977,Western Asia,BiocapPerCap,1.5136854552607502
1977,Western Asia,EFConsPerCap,1.8854689390604795
1978,Western Asia,BiocapPerCap,1.4856465820415743
1978,Western Asia,EFConsPerCap,1.8479679605157635
1979,Western Asia,BiocapPerCap,1.4489236085057162
1979,Western Asia,EFConsPerCap,1.9568094429259728
1980,Western Asia,BiocapPerCap,1.4405610853158934
1980,Western Asia,EFConsPerCap,2.0762246143658385
1981,Western Asia,BiocapPerCap,1.400197868535641
1981,Western Asia,EFConsPerCap,2.140453677822671
1982,Western Asia,BiocapPerCap,1.385111412556504
1982,Western Asia,EFConsPerCap,2.430185306129373
1983,Western Asia,BiocapPerCap,1.3218898913648764
1983,Western Asia,EFConsPerCap,2.426882986373119
1984,Western Asia,BiocapPerCap,1.2943367327218702
1984,Western Asia,EFConsPerCap,2.4404101442233594
1985,Western Asia,BiocapPerCap,1.3168247982665042
1985,Western Asia,EFConsPerCap,2.428258859943225
1986,Western Asia,BiocapPerCap,1.3300000166185175
1986,Western Asia,EFConsPerCap,2.396465962923879
1987,Western Asia,BiocapPerCap,1.3062714140839102
1987,Western Asia,EFConsPerCap,2.483179401537067
1988,Western Asia,BiocapPerCap,1.3452579764240304
1988,Western Asia,EFConsPerCap,2.466416562640521
1989,Western Asia,BiocapPerCap,1.1930182148134594
1989,Western Asia,EFConsPerCap,2.3900960381588003
1990,Western Asia,BiocapPerCap,1.2795245260230836
1990,Western Asia,EFConsPerCap,2.3635485402869274
1991,Western Asia,BiocapPerCap,1.2243847590644554
1991,Western Asia,EFConsPerCap,2.3246064856289363
1992,Western Asia,BiocapPerCap,1.224029833108039
1992,Western Asia,EFConsPerCap,2.394940185544489
1993,Western Asia,BiocapPerCap,1.2188377567352375
1993,Western Asia,EFConsPerCap,2.6013125546649247
1994,Western Asia,BiocapPerCap,1.175203961508916
1994,Western Asia,EFConsPerCap,2.4987214667587256
1995,Western Asia,BiocapPerCap,1.1384735987450902
1995,Western Asia,EFConsPerCap,2.59103768137338
1996,Western Asia,BiocapPerCap,1.1357000610767511
1996,Western Asia,EFConsPerCap,2.6362607897589667
1997,Western Asia,BiocapPerCap,1.0806080797752742
1997,Western Asia,EFConsPerCap,2.599242949416205
1998,Western Asia,BiocapPerCap,1.1299086284284323
1998,Western Asia,EFConsPerCap,2.5977548241248667
1999,Western Asia,BiocapPerCap,1.0388163694404835
1999,Western Asia,EFConsPerCap,2.3569030007390364
2000,Western Asia,BiocapPerCap,1.0476115232147103
2000,Western Asia,EFConsPerCap,2.6694591510234336
2001,Western Asia,BiocapPerCap,1.0296033367395607
2001,Western Asia,EFConsPerCap,2.5288711533672967
2002,Western Asia,BiocapPerCap,1.062259290427265
2002,Western Asia,EFConsPerCap,2.7519661158648536
2003,Western Asia,BiocapPerCap,1.0251230625108654
2003,Western Asia,EFConsPerCap,2.8036964006469174
2004,Western Asia,BiocapPerCap,0.9957299731459174
2004,Western Asia,EFConsPerCap,2.8488049923781507
2005,Western Asia,BiocapPerCap,0.9868273738250288
2005,Western Asia,EFConsPerCap,2.9696086192451787
2006,Western Asia,BiocapPerCap,0.9626014642569882
2006,Western Asia,EFConsPerCap,3.1201095186930305
2007,Western Asia,BiocapPerCap,0.8913410524301361
2007,Western Asia,EFConsPerCap,3.260417557625563
2008,Western Asia,BiocapPerCap,0.8311495669675019
2008,Western Asia,EFConsPerCap,3.2829691478942102
2009,Western Asia,BiocapPerCap,0.8499128222156246
2009,Western Asia,EFConsPerCap,3.288329837193732
2010,Western Asia,BiocapPerCap,0.8421260804266906
2010,Western Asia,EFConsPerCap,3.3439023445280114
2011,Western Asia,BiocapPerCap,0.832368082565648
2011,Western Asia,EFConsPerCap,3.3896929596309504
2012,Western Asia,BiocapPerCap,0.8111707706143813
2012,Western Asia,EFConsPerCap,3.4557653025147386
2013,Western Asia,BiocapPerCap,0.8089722051537583
2013,Western Asia,EFConsPerCap,3.3859578555337912
2014,Western Asia,BiocapPerCap,0.7658142093399251
2014,Western Asia,EFConsPerCap,3.4395134667334015
2015,Western Asia,BiocapPerCap,0.7676541545720466
2015,Western Asia,EFConsPerCap,3.447571268560732
2016,Western Asia,BiocapPerCap,0.7513926551056176
2016,Western Asia,EFConsPerCap,3.4050266453904223
1961,Western Europe,BiocapPerCap,1.6915109407576767
1961,Western Europe,EFConsPerCap,4.2568538757677725
1962,Western Europe,BiocapPerCap,1.7636273464302703
1962,Western Europe,EFConsPerCap,4.570930264351478
1963,Western Europe,BiocapPerCap,1.748767682117686
1963,Western Europe,EFConsPerCap,4.6508946243402605
1964,Western Europe,BiocapPerCap,1.738934961812521
1964,Western Europe,EFConsPerCap,4.8270815257226465
1965,Western Europe,BiocapPerCap,1.7355476761029012
1965,Western Europe,EFConsPerCap,4.8454308633381435
1966,Western Europe,BiocapPerCap,1.6949402832487184
1966,Western Europe,EFConsPerCap,4.827689039461367
1967,Western Europe,BiocapPerCap,1.815896459562479
1967,Western Europe,EFConsPerCap,4.902930865815117
1968,Western Europe,BiocapPerCap,1.8139195448011136
1968,Western Europe,EFConsPerCap,5.099867317457614
1969,Western Europe,BiocapPerCap,1.8024619836623401
1969,Western Europe,EFConsPerCap,5.429415867884413
1970,Western Europe,BiocapPerCap,1.7552222300883658
1970,Western Europe,EFConsPerCap,6.303418729081702
1971,Western Europe,BiocapPerCap,1.8211872180729831
1971,Western Europe,EFConsPerCap,6.431558953001069
1972,Western Europe,BiocapPerCap,1.8525223102970132
1972,Western Europe,EFConsPerCap,6.641308803873821
1973,Western Europe,BiocapPerCap,1.8587995690945944
1973,Western Europe,EFConsPerCap,6.868965431412251
1974,Western Europe,BiocapPerCap,1.86647198868894
1974,Western Europe,EFConsPerCap,6.4724109605320885
1975,Western Europe,BiocapPerCap,1.7973806459309407
1975,Western Europe,EFConsPerCap,6.051312277260402
1976,Western Europe,BiocapPerCap,1.7129251274735793
1976,Western Europe,EFConsPerCap,6.459850245006504
1977,Western Europe,BiocapPerCap,1.796317501876339
1977,Western Europe,EFConsPerCap,6.446952517428848
1978,Western Europe,BiocapPerCap,1.8533046823371973
1978,Western Europe,EFConsPerCap,6.668192076474942
1979,Western Europe,BiocapPerCap,1.8499617987691703
1979,Western Europe,EFConsPerCap,6.8609153686905255
1980,Western Europe,BiocapPerCap,1.8826481075213248
1980,Western Europe,EFConsPerCap,6.677658989866713
1981,Western Europe,BiocapPerCap,1.863588135431392
1981,Western Europe,EFConsPerCap,6.105203811255887
1982,Western Europe,BiocapPerCap,1.9250370267531367
1982,Western Europe,EFConsPerCap,6.0051679914689995
1983,Western Europe,BiocapPerCap,1.8573669325099584
1983,Western Europe,EFConsPerCap,5.827174611184683
1984,Western Europe,BiocapPerCap,2.010022195286234
1984,Western Europe,EFConsPerCap,5.949878847758957
1985,Western Europe,BiocapPerCap,2.0011421927803505
1985,Western Europe,EFConsPerCap,5.978524763860295
1986,Western Europe,BiocapPerCap,1.9436468543273373
1986,Western Europe,EFConsPerCap,6.001049910523865
1987,Western Europe,BiocapPerCap,1.986453477811753
1987,Western Europe,EFConsPerCap,6.028367055451072
1988,Western Europe,BiocapPerCap,2.0124254508929758
1988,Western Europe,EFConsPerCap,6.1270561832779045
1989,Western Europe,BiocapPerCap,2.0012090760701318
1989,Western Europe,EFConsPerCap,6.136283394534547
1990,Western Europe,BiocapPerCap,1.9975641074738701
1990,Western Europe,EFConsPerCap,6.330053818328941
1991,Western Europe,BiocapPerCap,2.035865680693556
1991,Western Europe,EFConsPerCap,6.148096634698762
1992,Western Europe,BiocapPerCap,1.9815129938582887
1992,Western Europe,EFConsPerCap,5.976115912201525
1993,Western Europe,BiocapPerCap,1.9327822101902643
1993,Western Europe,EFConsPerCap,5.596751187104917
1994,Western Europe,BiocapPerCap,1.9586621449308768
1994,Western Europe,EFConsPerCap,5.774547541307272
1995,Western Europe,BiocapPerCap,1.9593061466836783
1995,Western Europe,EFConsPerCap,5.775565720362075
1996,Western Europe,BiocapPerCap,2.0195763115596432
1996,Western Europe,EFConsPerCap,5.8001523098664185
1997,Western Europe,BiocapPerCap,2.0308687310899587
1997,Western Europe,EFConsPerCap,5.661897440729482
1998,Western Europe,BiocapPerCap,2.097617001613902
1998,Western Europe,EFConsPerCap,5.8822679848339785
1999,Western Europe,BiocapPerCap,2.0868729019669505
1999,Western Europe,EFConsPerCap,5.625131268540013
2000,Western Europe,BiocapPerCap,2.0683759360361536
2000,Western Europe,EFConsPerCap,5.742828323349174
2001,Western Europe,BiocapPerCap,2.0450497746811527
2001,Western Europe,EFConsPerCap,5.702783005093948
2002,Western Europe,BiocapPerCap,2.055168905334456
2002,Western Europe,EFConsPerCap,5.59913409219422
2003,Western Europe,BiocapPerCap,1.931712255681572
2003,Western Europe,EFConsPerCap,5.573407742890966
2004,Western Europe,BiocapPerCap,2.085233713507789
2004,Western Europe,EFConsPerCap,5.737722937882363
2005,Western Europe,BiocapPerCap,2.005695656763994
2005,Western Europe,EFConsPerCap,5.6796774939413845
2006,Western Europe,BiocapPerCap,1.9584863981444791
2006,Western Europe,EFConsPerCap,5.823704596954406
2007,Western Europe,BiocapPerCap,1.9311040883005004
2007,Western Europe,EFConsPerCap,5.850846328347227
2008,Western Europe,BiocapPerCap,2.0085966935171817
2008,Western Europe,EFConsPerCap,5.841848431044936
2009,Western Europe,BiocapPerCap,2.0320531490605296
2009,Western Europe,EFConsPerCap,5.3944184127885695
2010,Western Europe,BiocapPerCap,1.9801502515976257
2010,Western Europe,EFConsPerCap,5.628152156618625
2011,Western Europe,BiocapPerCap,1.8938544295368631
2011,Western Europe,EFConsPerCap,5.503090936496386
2012,Western Europe,BiocapPerCap,1.9288378120138516
2012,Western Europe,EFConsPerCap,5.399483471756096
2013,Western Europe,BiocapPerCap,1.9062105537273903
2013,Western Europe,EFConsPerCap,5.3064084560438065
2014,Western Europe,BiocapPerCap,1.9701307005724782
2014,Western Europe,EFConsPerCap,5.202606627754181
2015,Western Europe,BiocapPerCap,1.934885188450224
2015,Western Europe,EFConsPerCap,5.073951447359867
2016,Western Europe,BiocapPerCap,1.7845513205361294
2016,Western Europe,EFConsPerCap,4.859132502970623
1961,World,BiocapPerCap,3.1158640470559598
1961,World,EFConsPerCap,2.281760499406461
1962,World,BiocapPerCap,3.07649740507142
1962,World,EFConsPerCap,2.3132996182367056
1963,World,BiocapPerCap,3.01705371852409
1963,World,EFConsPerCap,2.357557229751573
1964,World,BiocapPerCap,2.97401909930266
1964,World,EFConsPerCap,2.4089307062267014
1965,World,BiocapPerCap,2.9222905725426602
1965,World,EFConsPerCap,2.4481540155466335
1966,World,BiocapPerCap,2.8927326594007905
1966,World,EFConsPerCap,2.5026254827138947
1967,World,BiocapPerCap,2.8483179616987204
1967,World,EFConsPerCap,2.5200745401832587
1968,World,BiocapPerCap,2.7995227358799704
1968,World,EFConsPerCap,2.5650718322678583
1969,World,BiocapPerCap,2.74569257605277
1969,World,EFConsPerCap,2.620499997399825
1970,World,BiocapPerCap,2.7066551545732005
1970,World,EFConsPerCap,2.7222266348737967
1971,World,BiocapPerCap,2.67426987806104
1971,World,EFConsPerCap,2.7593209867714297
1972,World,BiocapPerCap,2.60993595873125
1972,World,EFConsPerCap,2.7763825317811337
